fname,set,num_sounds_without_noise,global_centroid
1e0a3091d75e04f4b24775229ab0c9cb,"background,cow,elephant,frog,lion",4,1714.4512416880864
2881c0e449a828c94248f95d8a90ff29,"background,cow,elephant,frog,monkey",4,1940.4604222239898
b8325a3400263d959b5f7ba480b8f825,"background,cow,elephant,frog,sheep",4,2131.070996711598
e3d7e3be251f36c83ec670f13dabb420,"background,cow,elephant,horse,lion",4,1680.7583640914163
093c1803c77754b31312017b72b960b5,"background,cow,elephant,horse,monkey",4,1906.2292236934088
fd1ae6ebf4b5b71eae440c5356142990,"background,cow,elephant,horse,sheep",4,2066.000692477728
73f30aaadb7b7c705d806a0c3f86e366,"background,cow,elephant,lion,monkey",4,1810.1340254269328
2e3d561971d9e894238b5c1c5fce15db,"background,cow,elephant,lion,sheep",4,2018.0173569437359
c819ae7dd79785c7d9eec0b7e537b507,"background,cow,elephant,monkey,sheep",4,2177.953581730324
6ca969f857dda8c3fd2400ebbd88916d,"background,cow,frog,horse,lion",4,1777.5784897074257
6a70e193cb136aac5bf6a708a970378a,"background,cow,frog,horse,monkey",4,2021.3457092911417
90d858286ec55cea9af21d4883ac6be2,"background,cow,frog,horse,sheep",4,2178.6700599061537
564cfdb2fdfb752b4cc1fd49c47f26c7,"background,cow,frog,lion,monkey",4,1869.0203427975096
53cbb54a3d7affa7efbaf9e7c2116020,"background,cow,frog,lion,sheep",4,2114.2581041447365
7341f58cb0a194de7f3797d9564cd9ae,"background,cow,frog,monkey,sheep",4,2320.5940363293917
9b30ba7d2949e85f9e0422528ac0f188,"background,cow,horse,lion,monkey",4,1859.8218255648605
88e79c0d8442bfe903f2c2c6009145e7,"background,cow,horse,lion,sheep",4,2053.4046559447743
1abbb6a00920026f6dd719e5ab50bc2c,"background,cow,horse,monkey,sheep",4,2235.185307665698
96bba3e5952c657db31abcccfd2b5ff9,"background,cow,lion,monkey,sheep",4,2148.9856083658337
55d841ad2e3efa783943ce56c743e56b,"background,dog,donkey,elephant,frog",4,2145.334447061638
b1fc3e3f44470b0102b294244b85ec72,"background,dog,donkey,elephant,horse",4,2108.1560694767286
d661c24fd9d7e59d0312528ce5ed68bd,"background,dog,donkey,elephant,lion",4,2022.197376778508
941b25c4432c4c4b5d14b5ee65ad2056,"background,dog,donkey,elephant,monkey",4,2166.293599257161
d03d11a646cd038af1dbd29e34a63975,"background,dog,donkey,elephant,sheep",4,2183.390895418884
1bc573609239508358f9402c24ee80e7,"background,dog,donkey,frog,horse",4,2221.8445969763934
184ac5c2adf3209406b3bae6fa2a8f63,"background,dog,donkey,frog,lion",4,2101.6912960249674
cecac20f9552c052dabde776d7235560,"background,dog,donkey,frog,monkey",4,2296.501545863234
01cca3eac3fc522fdbed34eaade5bbf3,"background,dog,donkey,frog,sheep",4,2288.0366838794152
6bb0230b8489dfed0f772e773b35ee76,"background,dog,donkey,horse,lion",4,2070.0458479586164
d0cfcb60314f49a7b02308c56f53c0ed,"background,dog,donkey,horse,monkey",4,2245.1957241728956
af2a5fbce6f788de700f223523796a47,"background,dog,donkey,horse,sheep",4,2245.535308470833
eab7c9ee30098f0083300843d1083c14,"background,dog,donkey,lion,monkey",4,2122.921200896269
d6bdbc92f8a3bf322c09789f37ff32a2,"background,dog,donkey,lion,sheep",4,2142.7575074194183
28d069c6934f75916e83d72c94597d95,"background,dog,donkey,monkey,sheep",4,2308.022675544367
beb8b384d8190224fbffd40bec671e99,"background,dog,elephant,frog,horse",4,1833.471922452062
c72b378249cd22731c721460ecc64c40,"background,dog,elephant,frog,lion",4,1747.0072651555026
c905c4bfd92ddc1551bd9195ac981579,"background,dog,elephant,frog,monkey",4,1881.8441648327794
6c8f4e04c5224fe83aed9a06a86aaa6b,"background,dog,elephant,frog,sheep",4,2028.4389843096005
a4b0d8f18be4c7c30a82a49dc7140333,"background,dog,elephant,horse,lion",4,1743.383161571012
c831268a77b9e3d05fafa85caa1c6547,"background,dog,elephant,horse,monkey",4,1883.0825789379908
8aa05edc895929f4feb5ab7b0cc08acd,"background,dog,elephant,horse,sheep",4,1996.4685427513236
49ceccb1cdf485421e75157134d20f12,"background,dog,elephant,lion,monkey",4,1787.629779660033
aee986a8e951328c5380adb271affb61,"background,dog,elephant,lion,sheep",4,1950.7206993178568
f82e3ad874b7570f7786c8ba0143ffd6,"background,dog,elephant,monkey,sheep",4,2063.080107673374
65914146f3ca4904d111cb1d2225aeb5,"background,dog,frog,horse,lion",4,1818.0273598301103
4da6dba510d6147f4f1a62e7927a3873,"background,dog,frog,horse,monkey",4,1977.5123196824497
5d37973aa6fb956541ae0ada6b6bc991,"background,dog,frog,horse,sheep",4,2074.9421067622498
81ff51c6b6953230deed973e24c6b243,"background,dog,frog,lion,monkey",4,1838.1249479389653
c2f668c9639bff49ea1b1339326b32fa,"background,dog,frog,lion,sheep",4,2019.6086453496696
5374746b54c279216296eac59b601b4b,"background,dog,frog,monkey,sheep",4,2170.1721839386514
5bf09e26bb4fa61c0c62d89c26ca215a,"background,dog,horse,lion,monkey",4,1857.3888525859206
df6d368be2ea5d7f8fe94a2e1bbcb9ad,"background,dog,horse,lion,sheep",4,1981.9881038801136
24011f223c819d8d90a18d5ca5d2249d,"background,dog,horse,monkey,sheep",4,2123.1004931482644
3a9416930a62f8efdaa3913e9a909981,"background,dog,lion,monkey,sheep",4,2045.5729856983223
904be140c296d56cad6c72111008b1bd,"background,donkey,elephant,frog,horse",4,2333.7837151677063
361f2d39d9235110bce360b4eb3c902e,"background,donkey,elephant,frog,lion",4,2223.2034737342387
fa2540ee53bda3a4b3956253667a35a5,"background,donkey,elephant,frog,monkey",4,2446.318036992398
7bb46ca5cadb66cdd6c26348e8a7d8db,"background,donkey,elephant,frog,sheep",4,2446.5624239501553
6c30242b14d0f38d8824822f39c0bb9c,"background,donkey,elephant,horse,lion",4,2172.5025806531326
fa5a9b30a00cc866a386da26b458efdf,"background,donkey,elephant,horse,monkey",4,2368.527836087412
c4085b268bc70a9a11e6310ebe1a45b9,"background,donkey,elephant,horse,sheep",4,2380.133327500758
963f474d3ae42681e8bfe6ecec720b5f,"background,donkey,elephant,lion,monkey",4,2263.469442598851
e2cdb9b5ecef9bb966fc928097eb796e,"background,donkey,elephant,lion,sheep",4,2278.2289313204024
9a9cbc0bbd1b0159790e19be00ac4ee2,"background,donkey,elephant,monkey,sheep",4,2465.1231259852143
3a03cb1e7a28fbf9452c9152310d48f0,"background,donkey,frog,horse,lion",4,2306.39222134259
6625b62d99c24166ab0a545846ef1aa8,"background,donkey,frog,horse,monkey",4,2542.9794490995455
526671225bd101b161036044ccb63eec,"background,donkey,frog,horse,sheep",4,2523.9847929586444
2bef1468336f7b918e962aa9524d5b38,"background,donkey,frog,lion,monkey",4,2392.1404553856773
b8218f12b399d93fc9b473eb877911a9,"background,donkey,frog,lion,sheep",4,2386.4866871121367
ad69533a5ce18d2c7b9f233e97d47078,"background,donkey,frog,monkey,sheep",4,2641.156233747071
5f5c2a265c0c324ea54455b7a4c2fa8a,"background,donkey,horse,lion,monkey",4,2342.6783932817234
93855fb681a9dd25fe3a3522024b05ac,"background,donkey,horse,lion,sheep",4,2341.4927323545653
8625ca9292e850450b9c9ef0b9bbd34f,"background,donkey,horse,monkey,sheep",4,2550.5088411261
c29b09fbad01a48179860d16cf0f85df,"background,donkey,lion,monkey,sheep",4,2407.8208819083643
ebe123fbaff86f3e5c791d4912334b5e,"background,elephant,frog,horse,lion",4,1796.1645651263625
75560e9e9cb2e06198b2b1e2e4d7b07a,"background,elephant,frog,horse,monkey",4,2019.6166400009001
dd29968627f01ef96849273bc64c476e,"background,elephant,frog,horse,sheep",4,2181.440805913119
35de56162c4211f7b2292b9ad926c832,"background,elephant,frog,lion,monkey",4,1908.3126225549966
f3d8bc5ab7241942cc2a453607c4ed8f,"background,elephant,frog,lion,sheep",4,2118.2288530987403
83b954001b5f30f3e8022ae082fccf1b,"background,elephant,frog,monkey,sheep",4,2293.894244508914
5a6a735a010c6afc87be99d3c9b3658d,"background,elephant,horse,lion,monkey",4,1875.424165109546
e443eb9e3f19086cafa9f215a7fb6e37,"background,elephant,horse,lion,sheep",4,2064.380448390764
6a5b8483a8ff14f8e3b382c7d94923ae,"background,elephant,horse,monkey,sheep",4,2224.7128880324617
2f85da86c4ff469a9a546cd7a5a88deb,"background,elephant,lion,monkey,sheep",4,2149.5888433434343
55fae78869c32b3d68e03d0856b36bc9,"background,frog,horse,lion,monkey",4,1979.8308654237685
b7046dbce00efd829791baafa43154cb,"background,frog,horse,lion,sheep",4,2166.2762405205012
61662e86083c584e6d2ae7a6f6a1fc93,"background,frog,horse,monkey,sheep",4,2362.4032140029894
e9125e5c64fa456d631f03943015d01e,"background,frog,lion,monkey,sheep",4,2255.4987803084105
a112319a13458dd4a06bc67685bfa40c,"background,horse,lion,monkey,sheep",4,2197.368172773767
50b57d4a780cf90ba2460f26cee6b173,"background,chicken,cow,dog,donkey,elephant",5,2065.642369413934
84c75e728037cbdd8fea0aad6c3f058a,"background,chicken,cow,dog,donkey,frog",5,2167.10844499274
97f8a8464f4d0ace4629c7df71927567,"background,chicken,cow,dog,donkey,horse",5,2129.8496301488753
3dc05b7caabae4b0c582826b9d8d417d,"background,chicken,cow,dog,donkey,lion",5,2025.4593163384905
0b04c7164d1a7c1255f95e7a331471e2,"background,chicken,cow,dog,donkey,monkey",5,2194.678158545606
5bd539b35923bd62adaa6b05da6b0729,"background,chicken,cow,dog,donkey,sheep",5,2200.179301929673
d2a99ea510166d50a3f9eefa89409aa3,"background,chicken,cow,dog,elephant,frog",5,1778.060796287566
1bcb60a8660958df40955cf0344211bc,"background,chicken,cow,dog,elephant,horse",5,1784.4790169468165
0ccbb5ab32a7d26e669a6511d08ed9ae,"background,chicken,cow,dog,elephant,lion",5,1704.052082970357
a7d182577d54754513d4065ca498eeaa,"background,chicken,cow,dog,elephant,monkey",5,1830.4550539174643
fad9c33b1c19444075b285b32125b655,"background,chicken,cow,dog,elephant,sheep",5,1974.6937287222959
48d9eab4f26b7188eb9dfe34830d2f6c,"background,chicken,cow,dog,frog,horse",5,1853.7618190061487
2cea9aae027d8cf7c7f4b7401159e2fd,"background,chicken,cow,dog,frog,lion",5,1746.3018430030666
e50dff808e36297d8724f5a8bc081bc3,"background,chicken,cow,dog,frog,monkey",5,1880.2018327860953
57d1f47b82d9bf47f4a0fd89ada2826c,"background,chicken,cow,dog,frog,sheep",5,2039.4247575250636
f01dae80afee133fcf535feda8042c6b,"background,chicken,cow,dog,horse,lion",5,1766.5795679304902
440c31e1cc4b5e64b0b8a77d388001a4,"background,chicken,cow,dog,horse,monkey",5,1914.7011874232626
dcd79d682373f758003d85c743b656ab,"background,chicken,cow,dog,horse,sheep",5,2014.1299303411768
c13dff27784ac3c9e835c592dd5a47d7,"background,chicken,cow,dog,lion,monkey",5,1795.4143058092727
3a77be74d486c885e5724d75ed81824e,"background,chicken,cow,dog,lion,sheep",5,1975.2400378319176
2f432695a797cf9ce1743c28826412be,"background,chicken,cow,dog,monkey,sheep",5,2089.932592611621
099907336f05962a3f1b5621e97adba8,"background,chicken,cow,donkey,elephant,frog",5,2280.0260485081926
f9a5aec9c3ac77153837c31fcb6fba2e,"background,chicken,cow,donkey,elephant,horse",5,2208.7709213979056
96fcd2f1b5bd98dcb50dd0cd650f0caa,"background,chicken,cow,donkey,elephant,lion",5,2110.448151905326
139620b0050d43537ec053bd15b04bfa,"background,chicken,cow,donkey,elephant,monkey",5,2321.329204042495
298184609705efad18f655812664db54,"background,chicken,cow,donkey,elephant,sheep",5,2338.0669294900035
d5fbaadb9056a4c0657065bb12606462,"background,chicken,cow,donkey,frog,horse",5,2336.7702383608976
7de5eed57eef5f78f8d23582a5c59941,"background,chicken,cow,donkey,frog,lion",5,2202.859679967731
0382eca8e94ecbcff819165dd1bafd97,"background,chicken,cow,donkey,frog,monkey",5,2458.210322469799
4e0c9049130593a9ead05096ddabb16c,"background,chicken,cow,donkey,frog,sheep",5,2454.280049271738
255d98422b7b76f29e33fcdddbba6c09,"background,chicken,cow,donkey,horse,lion",5,2156.3017412551953
0a12e943d57dedee6aaae5a8657e4ead,"background,chicken,cow,donkey,horse,monkey",5,2374.447530757616
903c962185cac413c443253b4a87c51c,"background,chicken,cow,donkey,horse,sheep",5,2383.7677111114544
db48211a2775167398258b72c8e95071,"background,chicken,cow,donkey,lion,monkey",5,2244.711872730648
089455cb48ccd9bfb69ae68827774460,"background,chicken,cow,donkey,lion,sheep",5,2270.847529845361
c55fbdd7811bc16595294804a733b878,"background,chicken,cow,donkey,monkey,sheep",5,2482.8328516955276
1d37f9ebf36ea55b1d3c2a14fdedf4f2,"background,chicken,cow,elephant,frog,horse",5,1875.400867222275
97e51b933c96ee2ddd6bdfb3d7da6086,"background,chicken,cow,elephant,frog,lion",5,1781.1824055878394
d30593b28f63fbe1f535418e987a3efb,"background,chicken,cow,elephant,frog,monkey",5,1994.616404581575
588d0ec6a00c6cf13fd6dec111e5bf5f,"background,chicken,cow,elephant,frog,sheep",5,2158.4465848979744
b0f9570692a4ab1ed8571a41118146f1,"background,chicken,cow,elephant,horse,lion",5,1751.619781742406
3086f3aded75ddc4e3ab10baa2c0de54,"background,chicken,cow,elephant,horse,monkey",5,1967.0737932340942
2218dbd6cc7ad46255d3be0626fc7875,"background,chicken,cow,elephant,horse,sheep",5,2100.6549291075394
605b731cda10bee3c45ba5755a5646e4,"background,chicken,cow,elephant,lion,monkey",5,1868.2211030002074
84725d4d5833f98d6bf230891319fa37,"background,chicken,cow,elephant,lion,sheep",5,2051.4792488951334
6c107577894cf1bfd37e5a614249f36e,"background,chicken,cow,elephant,monkey,sheep",5,2206.5988205916788
9141eca6ffd37ca6a596b86814b5ff78,"background,chicken,cow,frog,horse,lion",5,1849.2584909211419
9041a27b473d4655ea706b740eee025d,"background,chicken,cow,frog,horse,monkey",5,2080.78163840848
16a31dc430d1a66cf5e308a78708ead1,"background,chicken,cow,frog,horse,sheep",5,2198.004468634723
8bba47ce1339b23140c10ed181314530,"background,chicken,cow,frog,lion,monkey",5,1937.5686116381592
c2684c4888131146a87a5d6a61e8d999,"background,chicken,cow,frog,lion,sheep",5,2134.2869162198263
33c0c5e59468cece3abf63fd65478085,"background,chicken,cow,frog,monkey,sheep",5,2328.0022524161727
dd2c7a9e7ad41d187abc68efe506694f,"background,chicken,cow,horse,lion,monkey",5,1928.4949283225103
343aa2b1d9bb147b07133b0dc20a1b48,"background,chicken,cow,horse,lion,sheep",5,2080.819736082847
a3ea2fb0e6048844beadde84d578935d,"background,chicken,cow,horse,monkey,sheep",5,2252.7261490970122
e9f6f2313df8b7ccbc4ad25102e97f69,"background,chicken,cow,lion,monkey,sheep",5,2170.634581367981
7764a337cb64f315557adbe4f40f999a,"background,chicken,dog,donkey,elephant,frog",5,2154.9995217063174
93d99a6dd146be13984090e2774d8f9a,"background,chicken,dog,donkey,elephant,horse",5,2118.0961935980777
41a385b21ea0cd2f3448080ea7bbe78d,"background,chicken,dog,donkey,elephant,lion",5,2034.3871946770741
8617b7137c538b0e1c983df185066d37,"background,chicken,dog,donkey,elephant,monkey",5,2174.6721584821576
254d71db50fe89eb60c8849a6bbb00d3,"background,chicken,dog,donkey,elephant,sheep",5,2196.054524778556
7a5edf109ab397c881d2f56ecde775e3,"background,chicken,dog,donkey,frog,horse",5,2224.824455021421
2e15a5e75794fbdbcb4af64fbdb3920d,"background,chicken,dog,donkey,frog,lion",5,2110.277767383682
9fdfe55c5676b049eea4d16eea9c7b1b,"background,chicken,dog,donkey,frog,monkey",5,2298.441596072361
9dce1ec077ca2a2d43bd9dad83e8e157,"background,chicken,dog,donkey,frog,sheep",5,2291.521636641962
8ac94b5d9ec8e1bfddc88d1471d84cb6,"background,chicken,dog,donkey,horse,lion",5,2078.2228636368945
6cfdf288e2db0cd9d9bf1984c74a98d7,"background,chicken,dog,donkey,horse,monkey",5,2250.2714009813426
e6b8c0a5832d17700cb46380d44b42d6,"background,chicken,dog,donkey,horse,sheep",5,2254.8726216070268
c8bbb50729d39e38ac8ecc502995d573,"background,chicken,dog,donkey,lion,monkey",5,2131.8225399099097
b01ec99e93da3453aa65fc0b0b782a61,"background,chicken,dog,donkey,lion,sheep",5,2152.2926689716037
7a025ffb16a86d9425336fcd64ecab94,"background,chicken,dog,donkey,monkey,sheep",5,2314.3485938368053
a83ce8c578690c1ac0d704b2974445fc,"background,chicken,dog,elephant,frog,horse",5,1877.9999236885337
b8dfebad3616181d16c63d9d512a36ee,"background,chicken,dog,elephant,frog,lion",5,1793.239853734642
bd9d0916f2351f7f9588928ccba10b38,"background,chicken,dog,elephant,frog,monkey",5,1926.1732211974522
df460283c853e822384d6a429cab47ce,"background,chicken,dog,elephant,frog,sheep",5,2059.5510280087224
471f88a8f6f150910a336ab6f18d1d5f,"background,chicken,dog,elephant,horse,lion",5,1789.0583119318733
3f6e7126ffa5cef609f5a4a1988faf0a,"background,chicken,dog,elephant,horse,monkey",5,1927.810418137615
7c2c41aee076ebcb956f42df255a0e13,"background,chicken,dog,elephant,horse,sheep",5,2028.5362025703628
a699b0814f53291cc4e732d4689f7d86,"background,chicken,dog,elephant,lion,monkey",5,1832.2742110097215
552729cdc9bda429e16a6498507f673a,"background,chicken,dog,elephant,lion,sheep",5,1982.6484001628985
d8ea0d82b40f839f897c1668ec05cab6,"background,chicken,dog,elephant,monkey,sheep",5,2093.9628654970147
17c2d62fe648fe390c004d3a3f8cc9c3,"background,chicken,dog,frog,horse,lion",5,1866.886883082893
70c1215bf20d0ab50703ce4b456afd0a,"background,chicken,dog,frog,horse,monkey",5,2020.4762470726905
f73b5178f5d2e2246f630c4bcfd8122a,"background,chicken,dog,frog,horse,sheep",5,2103.805694849764
1c53eb8217c1e6c7e80b322bd5c262ba,"background,chicken,dog,frog,lion,monkey",5,1890.6992105408794
f709f6c1c870654d4734f3e87d2b4624,"background,chicken,dog,frog,lion,sheep",5,2051.9841264693537
62c958431efb0076ec7ba9d382ee0593,"background,chicken,dog,frog,monkey,sheep",5,2193.732611564334
18449767ff1fdb7ed9b7531da300b06d,"background,chicken,dog,horse,lion,monkey",5,1905.0476761112625
8574c084bc231ba07d557de03a5a25ac,"background,chicken,dog,horse,lion,sheep",5,2016.9603478610675
a408755336685f904bd1629d48c3da15,"background,chicken,dog,horse,monkey,sheep",5,2152.8812278217815
036684c9649ef02f9663c7a5ae5bcfd1,"background,chicken,dog,lion,monkey,sheep",5,2077.3636195238923
e712dce4e8cdffdc2bd0eba8f909606b,"background,chicken,donkey,elephant,frog,horse",5,2313.8095240483826
31d8ade4fa806e19a23ec1b488d70547,"background,chicken,donkey,elephant,frog,lion",5,2203.3082332906283
cd57673e46fa906cdaf8ee6d5452b718,"background,chicken,donkey,elephant,frog,monkey",5,2421.9443313770266
c3c2819076890d394b2264c9fb580806,"background,chicken,donkey,elephant,frog,sheep",5,2425.6162133903836
2e89fe663220ecff29e57b22aa8f7be3,"background,chicken,donkey,elephant,horse,lion",5,2153.119547779251
377ea46dbdb9edc1895f1abd418398ae,"background,chicken,donkey,elephant,horse,monkey",5,2347.460307777943
ac93bef6fd0e58ebc392c226377eda32,"background,chicken,donkey,elephant,horse,sheep",5,2363.5478685088406
c49e011f6100a917d56842c88994f249,"background,chicken,donkey,elephant,lion,monkey",5,2242.8550914110187
9d6d7550a783b0a85a105d7b493b8315,"background,chicken,donkey,elephant,lion,sheep",5,2263.1630312582247
ca0c0b4c59cd018f7621eb3fa08f827f,"background,chicken,donkey,elephant,monkey,sheep",5,2445.4620657467217
612185baade676fc24a73752f6cd90c7,"background,chicken,donkey,frog,horse,lion",5,2263.6923541134606
e0cea0fcbc92b632b0c02a52ffb5b95d,"background,chicken,donkey,frog,horse,monkey",5,2493.053553164907
455b731639f6c1579bd978c3a1fe75a1,"background,chicken,donkey,frog,horse,sheep",5,2481.5115660652245
4912dce683a9c4fe68d68e3f0e731524,"background,chicken,donkey,frog,lion,monkey",5,2343.551182824404
52a25db599cc1234e9af45ddb095f405,"background,chicken,donkey,frog,lion,sheep",5,2346.7351590132985
d5bbd64d578641bba41682a57ada1f31,"background,chicken,donkey,frog,monkey,sheep",5,2590.4277503196354
7117b0124edcfe0e8283aee89d00f145,"background,chicken,donkey,horse,lion,monkey",5,2298.892201040013
c6a5fa5742c44322ab3dc2ac3472dd00,"background,chicken,donkey,horse,lion,sheep",5,2306.7603997734423
401336d8d120bea73d04707aedf272a4,"background,chicken,donkey,horse,monkey,sheep",5,2509.2474316043226
07c606903ef57b0b9e56aa0f6673f378,"background,chicken,donkey,lion,monkey,sheep",5,2373.959788517
983e662ccd91a01eb39332c3e5033f9c,"background,chicken,elephant,frog,horse,lion",5,1865.5796969523115
bcaf6a64b081fab0cacba4f0680d1d62,"background,chicken,elephant,frog,horse,monkey",5,2078.502814180492
651abcf5908b9cdb756b88619a125b8e,"background,chicken,elephant,frog,horse,sheep",5,2197.5672849651096
0bb4fb206553cdccba34902961abdf9e,"background,chicken,elephant,frog,lion,monkey",5,1966.725917941443
5e98a2bb1a44b0447bbaf187c05ff2d3,"background,chicken,elephant,frog,lion,sheep",5,2135.1770629686935
d6373c5d0c5cee556c805f8d24cf2f3c,"background,chicken,elephant,frog,monkey,sheep",5,2307.090407340237
ea2475bf33c8f088b6709ad8db05aaed,"background,chicken,elephant,horse,lion,monkey",5,1940.2236821173167
3305281f9db26d0344e579f539c8c18c,"background,chicken,elephant,horse,lion,sheep",5,2085.696952153323
0d112ec9c35772fce2ef400a8f7c3e30,"background,chicken,elephant,horse,monkey,sheep",5,2242.252330870738
b5b55e90c7fb4466ad848c7d80cf5a70,"background,chicken,elephant,lion,monkey,sheep",5,2166.0234546566517
716766e965c5a06b1f6aa1931741c1ba,"background,chicken,frog,horse,lion,monkey",5,2043.7056863121566
13a0783e3657d4bfda090e7d435e2db6,"background,chicken,frog,horse,lion,sheep",5,2174.7986614244815
c157141c2286e446a712a0aa96addb3e,"background,chicken,frog,horse,monkey,sheep",5,2362.6278030602884
98d0e561c28ba13004db32839dac340f,"background,chicken,frog,lion,monkey,sheep",5,2260.4789177532684
20fbfe24607667b73a6ce74b2757c13d,"background,chicken,horse,lion,monkey,sheep",5,2206.811619245385
f4bda70ad48bc3800b425cab02ed1173,"background,cow,dog,donkey,elephant,frog",5,2112.9877519400948
78c5dad0410912127d727332ff2e76b5,"background,cow,dog,donkey,elephant,horse",5,2071.970111185078
9043374ef99796841e3e8e17426e59a0,"background,cow,dog,donkey,elephant,lion",5,1997.511683958993
c5327384de358f5e2d61fd2d50271632,"background,cow,dog,donkey,elephant,monkey",5,2129.384366310285
cf40f3a8f7740f25ade02f1d9870b0c1,"background,cow,dog,donkey,elephant,sheep",5,2151.889690525241
e1e530a30a5bb86fe34cd130775708fd,"background,cow,dog,donkey,frog,horse",5,2173.2133918303516
52d3e4f758c3dd1d0322b2b4428a1233,"background,cow,dog,donkey,frog,lion",5,2069.4501353222226
81106ef362f86be3493743a9673bdf1d,"background,cow,dog,donkey,frog,monkey",5,2237.774277927665
ecf67a793929f015c31b025fb614bafe,"background,cow,dog,donkey,frog,sheep",5,2244.0882146500267
be92bca0a70c731242a76a6d921b1433,"background,cow,dog,donkey,horse,lion",5,2034.7738167638474
91f7a0bcae42a44142781da4d08586d4,"background,cow,dog,donkey,horse,monkey",5,2192.223008848043
315d12266019259e788972bcb6e3230b,"background,cow,dog,donkey,horse,sheep",5,2204.12216161539
c84f9aa6a20eff80c4f7300539a388ea,"background,cow,dog,donkey,lion,monkey",5,2087.2973344634092
d274291316a4b08ca6f3cf6b4c09680b,"background,cow,dog,donkey,lion,sheep",5,2118.1966060387517
e9e57f708e772285fcf9805421a62760,"background,cow,dog,donkey,monkey,sheep",5,2255.755517688646
f97225e85258a3d2956494403adb8b25,"background,cow,dog,elephant,frog,horse",5,1811.6506484356619
e12e5cca1bb8419ebb9bf5f0b536bdb4,"background,cow,dog,elephant,frog,lion",5,1734.5040182057276
83cd511f4288e9bb5b8137c25d916158,"background,cow,dog,elephant,frog,monkey",5,1854.2440586794464
e13d6b3216fab6854276af969ff7ab2f,"background,cow,dog,elephant,frog,sheep",5,2000.9164544419687
00c9aeeb7b3b1b30b09de78cb39bec43,"background,cow,dog,elephant,horse,lion",5,1727.566106941349
685924510157abb61e4e7c5e8b14254e,"background,cow,dog,elephant,horse,monkey",5,1855.2630553507759
8a113f13275c6b231cdb2a9d78c78caa,"background,cow,dog,elephant,horse,sheep",5,1965.05058812064
24d30343e4c47a1fb15619dad769b527,"background,cow,dog,elephant,lion,monkey",5,1772.281100838328
89a057a6c831ee017141a5e8249c91e4,"background,cow,dog,elephant,lion,sheep",5,1931.193828675769
601b89518856bcfae0a3f754d02e136b,"background,cow,dog,elephant,monkey,sheep",5,2029.0602978731781
ad8822b7e8f180ea53b88cadb41632e1,"background,cow,dog,frog,horse,lion",5,1794.3326506868618
37df355fa4ad95727bdbd2c509d83582,"background,cow,dog,frog,horse,monkey",5,1934.638885286992
4cb17891d01d6ac1974c9b270e5d4b43,"background,cow,dog,frog,horse,sheep",5,2034.03768562394
9de81e53770f720b6a4c18d872b7e4e4,"background,cow,dog,frog,lion,monkey",5,1809.6817414909503
5bab1012e19dba722c629509253cf8d2,"background,cow,dog,frog,lion,sheep",5,1992.5413801162738
e79da57ef413a4ab15cc40029a60dbee,"background,cow,dog,frog,monkey,sheep",5,2113.9307646822626
f19a2b1ff6f3ae905066feccc8773754,"background,cow,dog,horse,lion,monkey",5,1824.2002809209998
e72e30739309b31909a5894cd3da7d18,"background,cow,dog,horse,lion,sheep",5,1953.6938319536864
98e70d0150a259c7e1a550eda10bac63,"background,cow,dog,horse,monkey,sheep",5,2072.9667087180574
628c15c3b96750e4804a174ebc9cc1b5,"background,cow,dog,lion,monkey,sheep",5,2014.7122183241406
62a0acb5191d11c542ee32a5305a7afb,"background,cow,donkey,elephant,frog,horse",5,2265.6199648165766
78f4abf11e046b7e88365b58a66952d3,"background,cow,donkey,elephant,frog,lion",5,2164.4901464477634
40519e76315cc2d12333fdf6a1469bf6,"background,cow,donkey,elephant,frog,monkey",5,2373.388774481988
4ffb7662176534527bf6c939cfedd0a8,"background,cow,donkey,elephant,frog,sheep",5,2385.939190301597
b8adb59ddcbec87dca9acda1054090df,"background,cow,donkey,elephant,horse,lion",5,2112.9453401978008
97a01739acb65333ded9100a227aa4c7,"background,cow,donkey,elephant,horse,monkey",5,2296.6365070263214
412a24af3933d77b83d525ab52b9d2e4,"background,cow,donkey,elephant,horse,sheep",5,2320.483367878294
c8a1efa25748c62eef64f3ece20c9651,"background,cow,donkey,elephant,lion,monkey",5,2205.307336269685
fcc3056e36cfca01a5b96eb23998f64a,"background,cow,donkey,elephant,lion,sheep",5,2232.751009456176
f8800042ee93bc4d0777de3eea06f0ad,"background,cow,donkey,elephant,monkey,sheep",5,2402.830401810944
15f13ce3a5f6371f8d437d6ea58bf46b,"background,cow,donkey,frog,horse,lion",5,2227.48976331058
98d02ce00e6faee0fa1c6a9cf4af47f9,"background,cow,donkey,frog,horse,monkey",5,2442.6856544258044
069631810170baf87a6c322fe4afd3a7,"background,cow,donkey,frog,horse,sheep",5,2446.4553968370274
f988809f994c88947800a12562e36708,"background,cow,donkey,frog,lion,monkey",5,2312.3925985417077
d259c6594c578ea50fe37be68b279b2c,"background,cow,donkey,frog,lion,sheep",5,2329.4554885989023
e4711934298eb799769f38189f6157f5,"background,cow,donkey,frog,monkey,sheep",5,2546.219733996728
00b82d8fe7e33c40baca37f9902ffef0,"background,cow,donkey,horse,lion,monkey",5,2259.474301328334
ee0f0ce66e759dab8095e6c65b76c2f0,"background,cow,donkey,horse,lion,sheep",5,2286.479171209384
