PLAN_CIAGLOSCI_DZIALANIA;Istnienie i zatwierdzenie planów BCP/DRP;DORA art. 11 / NIS2 art. 21 ust. 2 lit. c;Czy organizacja posiada formalne, zatwierdzone przez zarząd plany BCP i DRP obejmujące wszystkie funkcje krytyczne ICT?;Czy BCP i DRP zawierają konkretne kroki techniczne, sekwencje przełączeń i drzewa decyzyjne - czy są dokumentami ogólnymi bez instrukcji wykonawczych?;Czy wiesz, jak pracować, gdy aplikacja jest niedostępna przez kilka godzin?;Tak;obowiązkowe;tak
PLAN_CIAGLOSCI_DZIALANIA;Scenariusze zagrożeń w BCP/DRP;DORA art. 11 / NIS2 art. 21;Czy BCP/DRP obejmuje scenariusze ransomware, utraty centrum danych, niedostępności dostawcy chmury i ataku na łańcuch dostaw?;Czy dla każdego scenariusza zdefiniowano oddzielną ścieżkę odtwarzania z konkretnymi krokami technicznymi?;Czy wiesz, jak Twoja organizacja zachowa się, jeśli ten system zostanie zaszyfrowany przez ransomware dzisiaj o 14:00?;Tak;obowiązkowe;nie
PLAN_CIAGLOSCI_DZIALANIA;Testowanie BCP/DRP;DORA art. 11 ust. 6;Czy plany BCP/DRP są testowane co najmniej raz w roku z udokumentowanymi wynikami dostępnymi dla audytorów?;Czy testy obejmują rzeczywiste przełączenie na środowisko zapasowe z mierzonym RTO/RPO - czy ograniczają się do tabletop exercise?;Czy brałeś/aś udział w ćwiczeniu awaryjnym dotyczącym tego systemu?;Tak;obowiązkowe;nie
PLAN_CIAGLOSCI_DZIALANIA;Komunikacja kryzysowa;NIS2 art. 23 / DORA art. 14;Czy BCP zawiera plan komunikacji kryzysowej z gotowymi szablonami i upoważnieniami do komunikowania się na zewnątrz?;Czy istnieje alternatywny kanał komunikacji działający niezależnie od głównej infrastruktury IT, gdy e-mail i Teams są niedostępne?;Czy wiesz, jak skontaktować się z przełożonym i działem IT, gdy wszystkie firmowe systemy komunikacji są niedostępne - masz numer telefonu zapisany poza komputerem?;Tak;zalecane;nie
ORGANIZACJA;Rejestr czynności przetwarzania (ROPA);RODO art. 30;Czy organizacja prowadzi aktualny rejestr czynności przetwarzania danych osobowych obejmujący ten system  z opisem celów, kategorii danych i odbiorców?;Czy rejestr ROPA jest prowadzony w formie elektronicznej, dostępny dla Inspektora Ochrony Danych i aktualizowany przy każdej zmianie systemu lub procesu przetwarzania?;Czy wiesz, że firma musi prowadzić listę wszystkich miejsc, w których przechowuje dane osobowe pracowników i klientów ?;Tak;obowiązkowe;tak
BEZPIECZENSTWO_TECH;Segmentacja sieci i kontrola ruchu bocznego;DORA art. 9 / NIS2 art. 21;Czy systemy krytyczne są logicznie odizolowane od reszty sieci przez segmentację uniemożliwiającą boczne przemieszczanie się atakującego (lateral movement)?;Czy stosowane są VLAN, mikrosegmentacja lub Zero Trust Network Access dla systemów krytycznych  i czy firewall wymusza polityki east-west między segmentami?;Czy wiesz, że systemy, z których korzystasz, są odizolowane od reszty sieci firmowej tak, by atak na jeden komputer nie mógł automatycznie objąć wszystkich systemów?;Tak;obowiązkowe;tak
BEZPIECZENSTWO_TECH;Zarządzanie certyfikatami TLS;DORA art. 9 / NIS2 art. 21 lit. h;Czy organizacja posiada inwentarz certyfikatów TLS z datami wygasania i procesem automatycznego odnawiania  eliminującym ryzyko niedostępności usług z powodu wygasłego certyfikatu?;Czy stosowane jest narzędzie do monitorowania certyfikatów (np. Cert Manager, Venafi, DigiCert) z alertowaniem co najmniej 30 dni przed wygaśnięciem i automatycznym odnowieniem dla certyfikatów Let's Encrypt?;Czy zdarzyło Ci się zobaczyć ostrzeżenie przeglądarki o wygasłym certyfikacie na firmowej stronie lub systemie  i czy zgłosiłeś/aś to do IT?;Tak;zalecane;nie
ORGANIZACJA;Rejestr kluczowych dostawców ICT;DORA art. 28 ust. 2 / art. 29 ust. 1;Czy organizacja prowadzi aktualny rejestr wszystkich zewnętrznych dostawców ICT z klasyfikacją ich krytyczności i przypisaniem do funkcji krytycznych lub istotnych?;Czy rejestr jest prowadzony w CMDB lub dedykowanym narzędziu GRC i obejmuje: nazwę dostawcy, zakres usług, dane kontraktowe, klasyfikację krytyczności, sub-procesorów i daty przeglądów?;Czy wiesz, ilu zewnętrznych dostawców IT obsługuje Twoją organizację i który z nich świadczy usługi najważniejsze dla ciągłości działania?;Tak;obowiązkowe;tak
KONCETRACJA_RYZYKA;Mapowanie funkcji krytycznych do dostawców;DORA art. 28 ust. 2 lit. a / art. 29 ust. 2;Czy dla każdej funkcji krytycznej lub istotnej organizacja zidentyfikowała zewnętrznych dostawców ICT ją wspierających i oceniła stopień uzależnienia od każdego z nich?;Czy mapa zależności funkcja–dostawca jest aktualizowana przy każdej zmianie architektury i dostępna dla zarządu oraz audytorów w formie dokumentacji GRC?;Czy wiesz, jakie systemy IT Twojej firmy zależą od zewnętrznych dostawców i co się stanie, gdy jeden z nich będzie niedostępny przez 24 godziny?;Tak;obowiązkowe;tak
KONCETRACJA_RYZYKA;Identyfikacja sub-procesorów i łańcucha dostaw;DORA art. 28 ust. 2 lit. b / RODO art. 28 ust. 2;Czy organizacja zidentyfikowała wszystkich sub-procesorów kluczowych dostawców ICT i oceniła ryzyko wynikające z ich działalności, w tym ryzyko kaskadowe?;Czy umowy z kluczowymi dostawcami zobowiązują ich do ujawniania listy sub-procesorów i informowania o każdej zmianie w łańcuchu dostaw ICT przed jej dokonaniem?;Czy wiesz, że Twój główny dostawca IT może korzystać z usług kolejnych firm?;Tak;obowiązkowe;nie
KONCETRACJA_RYZYKA;Ocena ryzyka koncentracji u jednego dostawcy;DORA art. 29 ust. 1 / Komunikat UKNF 2020;Czy organizacja przeprowadziła formalną ocenę ryzyka koncentracji dla każdego kluczowego dostawcy ICT  oceniając stopień uzależnienia, brak alternatyw i trudność migracji?;Czy ocena ryzyka koncentracji obejmuje: udział dostawcy w obsłudze funkcji krytycznych (% ruchu/transakcji), czas potrzebny na migrację (RTE), dostępność alternatyw i koszty wyjścia?;Czy wiesz, ile procent kluczowych procesów Twojej firmy zależy od jednego dostawcy IT i co by się stało, gdyby ten dostawca nagle przestał działać?;Tak;obowiązkowe;tak
KONCETRACJA_RYZYKA;Ryzyko koncentracji geograficznej (lokalizacja danych);DORA art. 29 ust. 1 / RODO art. 44–49 / EDPB 05/2021;Czy organizacja oceniła ryzyko wynikające z koncentracji danych i usług w jednej lokalizacji geograficznej lub jednym centrum danych  w tym ryzyko awarii regionalnej lub klęski żywiołowej?;Czy architektura systemu zakłada aktywno-aktywne lub aktywno-pasywne replikowanie do co najmniej dwóch geograficznie odrębnych lokalizacji wewnątrz EOG?;Czy wiesz, gdzie fizycznie znajdują się serwery, na których przechowywane są dane Twojej organizacji, i co się stanie, jeśli ta lokalizacja będzie niedostępna przez tydzień?;Tak;obowiązkowe;nie
KONCETRACJA_RYZYKA;Ryzyko koncentracji u grupy powiązanych dostawców;DORA art. 29 ust. 1;Czy organizacja oceniła, czy kilku pozornie różnych dostawców ICT nie należy do tej samej grupy kapitałowej lub nie korzysta z tych samych krytycznych usług infrastrukturalnych (np. tego samego CSP)?;Czy analiza ryzyka koncentracji uwzględnia zarówno bezpośrednich dostawców, jak i wspólną infrastrukturę leżącą u ich podstaw (np. AWS jako wspólny CSP dla wielu SaaS)?;Czy wiesz, że kilka różnych systemów IT Twojej firmy może korzystać z infrastruktury tego samego dostawcy chmury, co oznacza że jedna awaria może je wszystkie wyłączyć jednocześnie?;Tak;obowiązkowe;tak
KONCETRACJA_RYZYKA;Próg koncentracji i limity umowne;DORA art. 29 ust. 1;Czy organizacja ustaliła formalne progi koncentracji (np. max % funkcji krytycznych obsługiwanych przez jednego dostawcę) i czy progi te są monitorowane i raportowane do zarządu?;Czy system GRC automatycznie alertuje, gdy nowe ustalenia umowne przekroczą zdefiniowany próg koncentracji dla danego dostawcy lub grupy dostawców?;Czy wiesz, że firma nie powinna uzależniać się od jednego dostawcy dla wielu kluczowych systemów jednocześnie?;Tak;zalecane;nie
DOSTAWCY;Klauzule SLA i gwarantowana dostępność;DORA art. 30 ust. 2 ;Czy umowy z kluczowymi dostawcami ICT zawierają mierzalne i egzekwowalne wskaźniki SLA (dostępność, RTO, RPO) dostosowane do krytyczności obsługiwanych funkcji?;Czy SLA gwarantuje dostępność na poziomie co najmniej 99,9% dla systemów krytycznych i czy kary umowne są wystarczające, aby stanowić ekonomiczną zachętę do utrzymania poziomu usług?;Czy wiesz, przez ile czasu w roku system może być niedostępny zgodnie z umową z dostawcą?;Tak;obowiązkowe;tak
XX;Klauzule exit i prawo do migracji danych;DORA art. 30 ust. 2 ;Czy umowy z kluczowymi dostawcami ICT zawierają klauzule exit obejmujące: prawo do pełnego eksportu danych w otwartym formacie, wsparcie przejściowe dostawcy i zakaz utrudniania migracji?;Czy klauzula exit określa konkretny czas wsparcia przejściowego (transition period), format eksportu danych i zakaz naliczania opłat za wcześniejsze rozwiązanie umowy w przypadku incydentu dostawcy?;Czy umowa z dostawcą pozwala Wam odejść w dowolnym momencie i zabrać wszystkie dane bez problemów i dodatkowych opłat, czy jest uzależniona od długich okresów wypowiedzenia?;Tak;obowiązkowe;tak
DOSTAWCY;Klauzule powiadomień o zmianach u dostawcy;DORA art. 30 ust. 2 lit. e;Czy umowy zobowiązują dostawcę do z góry informowania organizacji o istotnych zmianach: zmianach w sub-procesorach, lokalizacji danych, architekturze bezpieczeństwa lub strukturze właścicielskiej?;Czy umowa określa minimalny czas wyprzedzenia powiadomienia (np. 30 dni) i czy brak powiadomienia uprawnia organizację do rozwiązania umowy bez kary?;Czy wiesz, że jeśli Twój dostawca IT zdecyduje się przenieść dane do nowego centrum danych lub zmienić podwykonawcę, powinien Cię o tym uprzedzić zanim to zrobi?;Tak;obowiązkowe;nie
DOSTAWCY;Klauzule odpowiedzialności i regres od dostawcy;DORA art. 30 ust. 2 lit. d / NIS2 art. 34;Czy umowy z dostawcami zawierają klauzule umożliwiające organizacji dochodzenie regresem kosztów kar regulacyjnych nałożonych na organizację z winy dostawcy?;Czy klauzula odpowiedzialności nie jest ograniczona do wartości ostatniej faktury, lecz obejmuje rzeczywistą szkodę regulacyjną i reputacyjną wynikającą z incydentu po stronie dostawcy?;Czy wiesz, że jeśli dostawca IT spowoduje wyciek danych i Twoja firma dostanie karę od regulatora, umowa powinna dawać możliwość odzyskania tych pieniędzy od dostawcy?;Tak;zalecane;nie
PLAN_CIAGLOSCI_DZIALANIA;Scenariusz awarii kaskadowej w łańcuchu dostaw;DORA art. 11 / art. 29 ust. 1;Czy organizacja opracowała scenariusz awarii kaskadowej, w którym awaria jednego dostawcy wywołuje niedostępność powiązanych usług  i czy scenariusz ten był symulowany?;Czy analiza ryzyka kaskadowego obejmuje drzewo zależności: który dostawca poziom 1 jest uzależniony od jakiego dostawcy poziom 2/3 i jaki jest potencjalny wpływ na funkcje krytyczne?;Czy wiesz, że awaria jednego systemu IT może spowodować niedostępność innych systemów firmy, które na nim polegają;Tak;obowiązkowe;nie
XXX-PLAN_CIAGLOSCI_DZIALANIA;Tryb manualny / obejście systemu (workaround);DORA art. 11 ust. 3 / NIS2 art. 21 ust. 2 lit. c;Czy dla każdej funkcji krytycznej istnieje udokumentowany tryb manualny lub ręczny workaround umożliwiający kontynuację kluczowych procesów przez wymagany czas bez dostępu do systemu ICT?;Czy procedury manualne są testowane co najmniej raz w roku, a ich dokumentacja jest dostępna offline i w formie papierowej w przypadku całkowitej awarii systemów IT?;Czy wiesz, jak wykonać swoją kluczową pracę bez dostępu do systemów IT przez 8 godzin  czy istnieją procedury papierowe lub manualne instrukcje na wypadek takiej sytuacji?;Tak;obowiązkowe;nie
KONCETRACJA_RYZYKA;Strategia multi-cloud i multi-vendor;DORA art. 29 ust. 1 / art. 28 ust. 5;Czy organizacja wdrożyła strategię multi-cloud lub multi-vendor dla usług krytycznych, uniemożliwiającą uzależnienie od jednego dostawcy chmury lub technologii?;Czy architektura zakłada aktywne użytkowanie co najmniej dwóch niezależnych dostawców chmury dla funkcji krytycznych (nie tylko backup), z automatycznym failover przetestowanym empirycznie?;Czy wiesz, że Twoja firma może celowo korzystać z kilku różnych dostawców IT równolegle, żeby awaria jednego z nich nie paraliżowała całej organizacji?;Tak;zalecane;nie
KONCETRACJA_RYZYKA;Plan redukcji koncentracji dla zidentyfikowanych ryzyk;DORA art. 29 ust. 1 / art. 6 ust. 5;Czy dla każdego zidentyfikowanego ryzyka koncentracji przekraczającego ustalone progi opracowano i zatwierdzono plan jego redukcji z harmonogramem i miernikami sukcesu?;Czy plan redukcji obejmuje konkretne działania techniczne (np. wdrożenie alternatywnego dostawcy, redesign architektury, przetestowanie exit planu) z przypisanymi właścicielami i terminami?;Czy wiesz, że jeśli firma jest zbyt uzależniona od jednego dostawcy IT, powinna mieć plan jak to zmienić  z konkretnymi terminami i odpowiedzialnymi osobami?;Tak;obowiązkowe;nie
TIA;Koncentracja przetwarzania danych w jednej jurysdykcji;RODO art. 44–49 / DORA art. 29 / EDPB 05/2021;Czy organizacja oceniła ryzyko wynikające z koncentracji przetwarzania danych osobowych w jednej jurysdykcji poza EOG (np. USA) i podjęła środki techniczne i prawne ograniczające to ryzyko?;Czy architektura techniczna gwarantuje, że dane osobowe obywateli UE są przetwarzane wyłącznie w EOG, a wszelki transfer poza EOG jest udokumentowany w TIA i zabezpieczony przez SCC?;Czy wiesz, że dane osobowe klientów Waszej firmy nie powinny być przechowywane na serwerach poza Europą bez spełnienia szczególnych warunków prawnych?;Tak;obowiązkowe;nie
TIA;Ryzyko regulacyjne kraju dostawcy (Cloud Act / FISA);RODO art. 48 / Cloud Act 2018 / FISA 702 / EDPB 05/2021;Czy dla kluczowych dostawców spoza EOG przeprowadzono ocenę ryzyka dostępu eksterytorialnego przez organy państwa dostawcy i czy wyniki TIA uwzględniają przepisy Cloud Act i FISA 702?;Czy zastosowano środki techniczne uniemożliwiające dostawcy dostęp do danych w plaintext (HYOK, Confidential Computing, External KMS) lub potwierdzono przez TIA, że ryzyko Cloud Act jest akceptowalne?;Czy wiesz, że rząd USA może zobowiązać amerykańskie firmy cloudowe do wydania danych przechowywanych nawet na serwerach w Polsce, jeśli firma ma siedzibę w USA?;Tak;zalecane;nie
